#{"t_start": 1647863149.0000134, "env_id": null}
r,l,t
-2.0,20,11408.597714
-5.5,20,11476.983438
-17.5,20,11521.506639
-3.5,20,11570.943476
-13.0,20,11639.017169
-20,20,11664.84922
-8.0,20,11735.982126
-11.0,20,11799.427999
-9.5,20,11862.48925
-15.0,20,11922.101766
-13.5,20,11989.454842
-8.0,20,12028.52954
-6.5,20,12093.375701
-1.5,20,12161.382719
-7.5,20,12203.093105
-12.5,20,12267.237401
-7.0,20,12314.061822
-16.0,20,12370.675597
-9.5,20,12430.843839
-10.5,20,12469.20848
-2.5,20,12529.88849
-7.0,20,12585.72961
-5.5,20,12634.972388
-12.5,20,12676.761478
-9.5,20,12730.45002
-8.5,20,12805.697369
-12.5,20,12857.716566
-7.0,20,12932.999588
-8.0,20,12988.4203
-12.0,20,13048.484692
-17.5,20,13110.220208
-8.0,20,13174.339845
-8.0,20,13240.063605
-17.5,20,13301.203355
-17.5,20,13349.423521
-7.5,20,13397.713631
-4.0,20,13452.945088
-16.0,20,13515.916687
-12.5,20,13561.029139
-6.5,20,13609.218667
-6.5,20,13664.924545
-7.5,20,13716.823806
-5.5,20,13781.643502
-16.0,20,13842.412133
-9.0,20,13894.501101
-17.5,20,13949.535969
-7.5,20,13994.820543
-14.5,20,14047.360722
-6.5,20,14108.556115
-17.5,20,14171.960303
-13.5,20,14235.685524
-6.5,20,14292.935357
-14.5,20,14346.153376
-10.5,20,14382.847681
-11.0,20,14434.565676
-5.5,20,14497.664685
-11.0,20,14561.051091
-5.5,20,14635.488235
-4.0,20,14694.977278
-17.5,20,14756.291018
-5.5,20,14814.046944
-8.0,20,14858.549742
-6.5,20,14902.478204
-6.5,20,14973.255917
-13.5,20,15047.28159
-8.0,20,15098.484483
-12.5,20,15153.966594
-16.0,20,15226.379067
-8.5,20,15295.211536
-10.5,20,15346.719448
-11.0,20,15402.493924
-9.5,20,15451.6459
-6.5,20,15518.976264
0.0,20,15579.36752
-13.5,20,15640.219488
-15.0,20,15692.41992
-13.0,20,15765.128021
-6.5,20,15821.204462
-12.0,20,15869.82761
-15.0,20,15907.272023
-13.5,20,15968.541877
-13.5,20,16033.041841
-10.5,20,16089.732844
-12.0,20,16148.550235
-6.5,20,16200.38886
-14.5,20,16249.053957
-8.5,20,16294.160613
-6.5,20,16362.368801
-3.0,20,16415.578828
-15.0,20,16485.436151
-6.5,20,16549.429336
-10.0,20,16605.353913
-8.5,20,16644.932856
-8.0,20,16708.321223
-4.5,20,16775.930376
-7.5,20,16839.475015
-10.5,20,16886.519805
-6.5,20,16957.973745
-5.5,20,17012.152333
-8.0,20,17089.972219
-6.5,20,17148.753373
-10.0,20,17218.706328
-15.0,20,17249.672348
-6.5,20,17281.945466
-13.5,20,17340.926139
-6.0,20,17381.45494
-7.0,20,17442.616383
-6.5,20,17490.361429
-5.5,20,17542.667956
-7.0,20,17605.919201
-10.5,20,17657.015416
-8.0,20,17720.965476
-6.5,20,17789.533328
3.0,16,17839.502818
-13.0,20,17908.328266
-12.5,20,17971.859186
0.5,20,18031.013682
-12.5,20,18082.532099
-2.5,20,18132.777153
-6.5,20,18203.527084
-4.0,20,18266.779285
-2.0,20,18333.691424
-4.5,20,18381.314221
-9.5,20,18450.230179
-3.0,20,18513.123962
-13.5,20,18573.296798
-11.5,20,18631.618989
-9.5,20,18692.148792
-9.0,20,18752.069964
-0.5,20,18814.587694
-10.5,20,18870.075711
-6.5,20,18911.963139
-8.0,20,18960.598704
-5.5,20,19004.908299
-10.5,20,19059.392167
-6.5,20,19126.676336
-6.0,20,19194.557449
-3.0,20,19246.255046
-5.0,20,19312.542034
-8.0,20,19360.513975
-11.0,20,19408.448009
-6.5,20,19458.628853
-5.5,20,19504.682078
-13.5,20,19539.858009
-9.5,20,19613.989018
-5.5,20,19683.910937
-9.5,20,19723.913393
-5.5,20,19770.445309
-6.5,20,19816.977289
-8.0,20,19889.469289
-15.0,20,19940.229297
-8.0,20,19993.098272
-9.0,20,20032.894123
-7.0,20,20076.684502
-9.5,20,20135.286707
-8.0,20,20178.736039
-8.0,20,20250.654813
-9.0,20,20316.55695
-12.5,20,20379.464558
-6.5,20,20426.221564
-9.0,20,20467.039452
-6.5,20,20499.399734
-3.0,20,20561.509043
-7.5,20,20613.818558
-2.5,20,20679.493742
-11.0,20,20739.705656
-4.0,20,20804.64204
-5.5,20,20867.456929
-7.5,20,20907.18363
-6.5,20,20965.150237
-5.0,20,21020.308828
-13.0,20,21078.043001
-9.5,20,21136.578091
-4.5,20,21202.957723
-6.5,20,21267.184372
-9.5,20,21336.383485
-16.0,20,21404.394231
-8.0,20,21463.665691
-2.5,20,21529.638149
-12.0,20,21586.782505
-9.5,20,21657.42581
-8.0,20,21717.821239
-4.0,20,21776.876328
-9.5,20,21810.423042
-9.0,20,21874.546867
-7.5,20,21935.987874
-8.0,20,22006.255388
-4.0,20,22073.09963
-8.0,20,22124.428549
-6.5,20,22167.185194
-5.5,20,22233.515591
-7.0,20,22281.245795
-9.5,20,22339.954611
-3.5,20,22399.343056
-5.5,20,22454.296805
-7.5,20,22501.535126
-1.5,20,22560.807863
-10.5,20,22597.749514
-6.5,20,22639.060955
-12.5,20,22696.618161
-4.0,20,22752.151354
-12.5,20,22807.533648
0.0,20,22875.553855
-15.0,20,22943.414077
-8.0,20,23005.965192
-6.5,20,23065.754234
-10.5,20,23099.030779
-8.0,20,23143.833896
-6.5,20,23191.905809
-10.5,20,23235.52135
-4.5,20,23294.89022
-6.5,20,23363.719984
-4.0,20,23412.691568
-8.0,20,23476.080493
-7.5,20,23531.976376
-7.0,20,23584.597702
-9.0,20,23654.145612
-5.5,20,23705.212585
-4.0,20,23767.914559
-5.5,20,23807.875071
-9.0,20,23862.753928
-10.5,20,23895.645129
-13.5,20,23932.461847
-12.0,20,23979.909739
-0.5,20,24023.196025
-10.5,20,24064.213204
-5.5,20,24110.752981
-8.0,20,24161.58042
-9.5,20,24205.292349
-5.5,20,24264.065916
-6.0,20,24314.945457
-8.0,20,24361.260902
-6.5,20,24429.184245
-6.5,20,24476.804778
-6.5,20,24547.625884
-6.5,20,24605.252409
-5.5,20,24638.129178
-15.0,20,24701.270694
-13.5,20,24760.755976
-11.5,20,24829.944845
-20,20,24865.831583
-9.5,20,24905.894482
-8.0,20,24941.939425
-6.5,20,25003.913569
-6.5,20,25038.989269
-8.0,20,25076.22027
-5.0,20,25148.829591
-1.5,20,25223.027028
-5.5,20,25303.966588
-7.0,20,25354.883141
-5.5,20,25416.433558
-9.5,20,25456.368325
-12.0,20,25495.744405
-11.0,20,25559.194772
-9.0,20,25628.286064
-5.5,20,25683.341006
-6.5,20,25727.278726
-2.0,20,25783.061545
-9.0,20,25806.991836
-5.5,20,25863.833404
-6.5,20,25892.355955
-6.5,20,25947.693477
-6.5,20,26010.189686
-9.5,20,26072.365088
-5.5,20,26142.944574
-7.5,20,26204.800506
-7.5,20,26242.889786
-9.0,20,26294.82276
-12.5,20,26338.64153
-6.0,20,26391.79735
-5.0,20,26454.117658
-6.0,20,26519.977326
-3.5,20,26589.324025
-8.0,20,26670.001241
-7.0,20,26740.979292
-15.0,20,26788.683345
-7.5,20,26831.945962
-5.5,20,26874.230098
-6.5,20,26925.438015
-6.5,20,26967.443245
-7.5,20,27028.74035
-6.5,20,27097.980452
-17.5,20,27141.749729
-6.5,20,27189.113996
-5.5,20,27259.468083
-2.5,20,27296.117694
-8.5,20,27342.757156
-6.5,20,27390.69853
-9.0,20,27430.926908
-11.0,20,27496.66253
-8.5,20,27569.992617
-9.5,20,27624.420775
-5.5,20,27678.407637
-4.5,20,27733.214748
-16.0,20,27796.420794
-6.5,20,27848.419901
-4.0,20,27911.539228
-9.0,20,27963.545015
-5.5,20,28023.929271
-7.5,20,28097.67993
-9.5,20,28166.660954
-9.0,20,28224.009333
-9.0,20,28248.076997
-6.5,20,28308.498748
-12.0,20,28352.247895
-6.5,20,28415.625327
-8.0,20,28455.390066
-13.5,20,28506.408867
-4.0,20,28576.247838
-9.0,20,28654.749061
-6.5,20,28694.639687
-6.5,20,28745.503508
-5.5,20,28805.657229
-3.5,20,28856.811957
-5.5,20,28896.379733
-12.0,20,28957.504451
-3.5,20,29032.147364
-6.5,20,29094.380611
-7.0,20,29154.661804
-8.5,20,29205.326032
-4.0,20,29268.524753
-7.5,20,29315.227777
-8.0,20,29374.832034
-7.0,20,29444.624492
-9.5,20,29485.164038
-8.0,20,29521.70385
-20,20,29561.954152
-5.5,20,29609.839831
-4.5,20,29642.750138
-5.5,20,29703.109596
-5.5,20,29752.20959
-5.5,20,29810.267292
-7.0,20,29853.19703
-8.0,20,29907.941812
-11.0,20,29966.904491
-2.0,20,30040.210036
-5.5,20,30079.369781
-5.5,20,30140.951554
-1.5,20,30207.488113
-6.5,20,30258.438644
-8.0,20,30317.213117
-9.5,20,30354.415455
-9.0,20,30398.70225
-6.5,20,30460.953943
-8.0,20,30515.125043
-9.5,20,30573.703378
-7.0,20,30644.595022
-6.5,20,30699.253151
-5.0,20,30772.636469
-7.0,20,30821.821987
-12.0,20,30876.827826
-4.0,20,30944.822487
-9.0,20,31015.212032
-6.5,20,31073.302789
-10.5,20,31142.562711
-6.0,20,31216.879211
-14.5,20,31283.006729
-12.0,20,31345.993842
-6.5,20,31395.314568
-5.5,20,31457.860749
-5.5,20,31519.037655
-0.5,20,31584.349298
3.0,18,31638.895104
-15.0,20,31710.99982
4.0,16,31768.616537
-4.0,20,31835.086335
-10.5,20,31885.73486
-8.5,20,31936.579899
-8.0,20,32001.709342
-6.5,20,32058.058837
-9.5,20,32112.68951
-9.0,20,32167.264628
-4.5,20,32241.055665
-5.5,20,32295.119627
-6.5,20,32364.368407
-5.5,20,32407.799316
-4.0,20,32477.546059
-7.5,20,32540.765424
-8.0,20,32606.781736
-4.0,20,32676.009495
-9.5,20,32756.317635
-2.5,20,32823.282141
-5.5,20,32893.317917
-3.0,20,32961.349567
-6.5,20,33027.809912
-1.5,20,33092.698506
-6.5,20,33153.069009
-7.0,20,33211.865376
-7.5,20,33255.564904
-7.0,20,33321.16363
-9.0,20,33379.704689
-6.5,20,33437.871393
-8.0,20,33477.208267
-9.5,20,33524.951243
-3.0,20,33575.865079
-11.0,20,33612.079946
-6.5,20,33663.929533
-8.0,20,33732.623763
-7.5,20,33786.366203
-8.0,20,33854.376233
-6.5,20,33917.789148
-10.5,20,33960.244656
-8.0,20,34023.319777
-6.5,20,34081.140117
-5.5,20,34122.875655
-6.5,20,34177.607946
-11.0,20,34233.763187
-5.5,20,34298.576515
-5.5,20,34362.609662
-6.0,20,34427.671242
-7.0,20,34490.776324
-9.5,20,34530.080925
-5.0,20,34577.565701
-6.5,20,34630.340807
-7.0,20,34683.837806
-14.5,20,34733.932333
-8.0,20,34786.924378
-10.5,20,34826.836675
-5.5,20,34862.748241
-7.5,20,34920.260026
-8.0,20,34991.097068
-10.5,20,35054.903973
-17.5,20,35093.404384
-5.5,20,35162.231216
-6.5,20,35237.884635
13.0,7,35269.402011
-9.0,20,35327.449354
-3.5,20,35389.37262
-6.5,20,35425.244963
-5.5,20,35480.451868
-9.0,20,35518.119689
-10.5,20,35552.767691
-4.5,20,35603.079032
-6.5,20,35661.9982
-7.5,20,35716.769188
-6.5,20,35782.24368
-5.5,20,35839.512505
-13.5,20,35887.251093
-4.0,20,36099.098964
-9.0,20,36221.377268
-6.5,20,36373.658835
-6.5,20,36525.953677
-5.5,20,36648.233585
-5.5,20,36780.578842
-5.5,20,36932.874515
-8.0,20,37065.159043
-5.5,20,37157.4088
-8.0,20,37279.68864
-10.5,20,37451.994062
-9.5,20,37584.276985
-12.0,20,37766.573689
-6.5,20,37918.868802
-6.5,20,38051.153648
-16.0,20,38243.468705
-9.5,20,38345.723866
-7.0,20,38538.038799
-8.5,20,38720.347391
-9.0,20,38852.618788
-12.5,20,39044.930406
-5.5,20,39227.228608
-6.5,20,39439.553667
-6.5,20,39601.853559
-8.0,20,39724.133738
-5.5,20,39896.437044
-10.0,20,40028.707611
-5.5,20,40150.972028
-11.5,20,40303.269001
-10.5,20,40455.549216
-8.0,20,40647.862269
-8.0,20,40800.143758
-5.5,20,40932.428737
-8.0,20,41054.705879
-8.0,20,41196.983594
-9.0,20,41349.277608
-4.5,20,41441.522561
-16.0,20,41583.787549
-4.5,20,41736.068786
-5.5,20,41838.330843
-8.0,20,42030.623687
-6.5,20,42212.928404
-7.5,20,42395.243706
-6.0,20,42587.559067
-8.0,20,42719.840466
-4.0,20,42892.133971
-8.0,20,43074.443789
-10.5,20,43246.748822
-10.5,20,43359.019293
-5.5,20,43531.312214
-9.5,20,43603.539105
-6.5,20,43755.832033
-6.5,20,43928.123564
-8.0,20,44070.413616
-9.5,20,44252.737144
-8.0,20,44354.993732
-8.0,20,44517.293705
-4.0,20,44719.613774
-6.5,20,44871.908767
-8.0,20,44994.185993
-8.0,20,45126.454074
-4.5,20,45328.764394
-6.5,20,45491.064186
-15.0,20,45573.324079
-8.0,20,45755.633706
-17.5,20,45937.944468
-6.5,20,46070.228764
-12.0,20,46232.528714
-6.5,20,46424.843859
-0.5,20,46627.166724
-3.0,20,46799.468756
-5.5,20,46941.758687
-6.5,20,47084.030878
-5.5,20,47276.334046
-13.5,20,47428.62745
-7.5,20,47550.893657
-12.5,20,47663.167455
-9.5,20,47795.439445
-5.5,20,47967.742718
-4.0,20,48150.054128
-4.5,20,48332.363786
-10.0,20,48474.652931
-5.5,20,48606.920508
-5.5,20,48759.204004
-5.5,20,48901.489204
-5.5,20,49053.788908
-5.5,20,49177.553972
-5.5,20,49369.883719
-17.5,20,49472.152478
-5.5,20,49584.413913
-12.5,20,49716.69875
-6.5,20,49858.988664
-5.5,20,50021.288565
-9.5,20,50133.548724
-9.5,20,50295.848835
-6.5,20,50448.143903
-6.5,20,50640.459338
-9.5,20,50762.730544
-7.0,20,50955.024097
-4.5,20,51117.322917
-6.5,20,51199.570137
-8.0,20,51361.868827
-9.5,20,51504.158901
-11.0,20,51666.458863
-7.0,20,51828.848785
-8.0,20,52031.169462
-8.0,20,52173.458883
-7.5,20,52345.764113
-12.0,20,52498.056813
-8.0,20,52640.33366
-8.0,20,52822.643661
-16.0,20,52884.884863
-17.5,20,53037.157322
-6.5,20,53199.44448
-7.5,20,53301.787474
-4.5,20,53474.078733
-8.0,20,53646.384193
