#{"t_start": 1646673732.4543939, "env_id": null}
r,l,t
4.0,15,27079.020885
15.0,4,27096.01895
0.0,15,27114.897207
13.0,5,27131.89835
14.0,5,27148.606987
15.0,3,27162.00628
3.0,15,27205.364525
14.0,4,27221.790197
14.0,4,27238.196247
11.0,7,27254.895395
13.0,6,27270.933067
-1.5,15,27312.75855
10.0,9,27329.690789
2.5,15,27355.694719
8.0,11,27386.254848
13.0,5,27402.650996
15.0,4,27419.010714
8.0,11,27447.514827
15.0,4,27463.992679
-5.5,15,27498.984973
12.0,7,27515.863373
12.0,7,27532.479138
-1.0,15,27564.353439
4.0,15,27600.143044
11.0,7,27616.844046
2.5,15,27639.450055
11.0,8,27665.58075
1.5,15,27694.59654
0.0,15,27726.918777
13.0,6,27743.13914
9.0,9,27756.937655
10.0,9,27772.724694
11.0,8,27792.480236
14.0,5,27809.172987
-4.0,15,27832.190386
11.0,8,27850.705626
-5.5,15,27860.618665
0.0,15,27873.886792
8.0,11,27905.138912
13.0,5,27918.910397
13.0,5,27935.197011
-2.5,15,27969.16874
12.0,7,27986.294379
15.0,3,27999.840123
9.0,9,28022.087897
10.0,8,28045.152018
6.0,13,28080.130043
2.5,15,28106.256628
8.0,11,28134.739097
10.0,9,28151.720229
0.0,15,28167.818622
12.0,7,28184.133224
12.0,6,28200.996209
9.0,10,28220.532675
10.0,9,28243.264822
13.0,6,28259.516044
10.0,9,28282.125075
11.0,8,28301.590011
15.0,3,28314.458387
12.0,7,28331.216848
15.0,4,28347.820826
12.0,7,28364.479117
13.0,5,28383.752306
12.0,6,28400.140074
9.0,10,28425.539211
-2.5,15,28451.018654
-4.0,15,28489.65848
13.0,6,28505.48314
4.0,14,28552.191889
13.0,6,28568.373123
1.5,15,28588.213026
14.0,4,28601.933787
13.0,6,28620.978672
0.0,15,28640.373002
14.0,4,28655.919159
12.0,5,28669.574336
14.0,5,28685.833516
4.0,14,28714.344866
8.0,10,28739.860883
6.0,13,28768.68497
7.0,12,28794.095458
14.0,4,28807.684209
11.0,8,28829.664496
11.0,7,28842.814852
9.0,9,28865.563855
12.0,6,28882.478768
7.0,12,28907.690479
12.0,7,28924.578496
3.0,15,28941.30965
10.0,8,28958.048666
7.0,11,28993.736001
12.0,6,29009.805624
14.0,5,29026.739871
14.0,4,29040.050616
11.0,8,29056.773876
-3.0,15,29078.750374
15.0,4,29095.130662
8.0,11,29112.00835
9.0,10,29140.978809
11.0,7,29163.747106
6.0,13,29195.895743
11.0,8,29212.759971
7.0,12,29231.856629
15.0,3,29244.72331
15.0,4,29261.507546
10.0,9,29284.226311
15.0,4,29301.22416
14.0,5,29318.02154
10.0,8,29334.751418
12.0,7,29356.681975
11.0,7,29375.494598
8.0,10,29388.65419
6.0,13,29407.4608
10.0,8,29423.161279
13.0,5,29442.843155
10.0,8,29455.918383
-1.5,15,29483.791356
14.0,5,29499.975942
13.0,5,29516.758302
7.0,12,29548.389758
8.0,11,29570.935806
12.0,7,29587.026253
15.0,4,29604.05679
14.0,4,29620.184875
12.0,6,29637.086983
-3.0,15,29681.634058
14.0,4,29695.177593
2.5,15,29729.549232
11.0,8,29755.710325
13.0,6,29772.42748
15.0,3,29785.926235
15.0,4,29802.248496
11.0,8,29818.146819
10.0,8,29834.194432
14.0,5,29851.152291
10.0,8,29870.478335
15.0,3,29883.260978
12.0,7,29909.089511
11.0,8,29928.338383
12.0,7,29949.798135
0.5,15,29981.714839
6.0,13,30005.113513
12.0,7,30022.076291
10.0,8,30044.708218
8.0,11,30073.393316
8.0,11,30102.140242
8.0,11,30139.939477
1.5,15,30159.262988
13.0,6,30175.698806
8.0,10,30201.797243
13.0,6,30217.878845
15.0,4,30234.364322
12.0,5,30253.732633
-4.0,15,30293.704793
2.5,15,30316.116976
15.0,3,30329.234926
10.0,8,30348.101115
12.0,6,30364.543736
15.0,3,30377.768969
2.5,15,30400.563294
13.0,6,30416.902472
-5.5,15,30464.482944
7.0,11,30487.034814
15.0,4,30503.755112
-2.5,15,30541.450148
14.0,4,30555.297037
15.0,3,30568.407089
10.0,9,30593.970009
12.0,7,30610.727901
14.0,5,30630.044934
-1.0,15,30660.352638
1.5,15,30689.180334
11.0,8,30708.290095
15.0,4,30724.549299
9.0,10,30741.620442
15.0,4,30758.46292
14.0,4,30774.978435
0.0,15,30799.804121
-3.0,15,30838.206561
11.0,8,30857.46075
15.0,4,30873.934856
9.0,10,30899.347407
11.0,8,30922.157004
15.0,4,30938.850179
12.0,7,30955.589241
14.0,5,30971.796286
8.0,11,30988.750586
12.0,7,31007.864151
14.0,4,31020.990701
15.0,4,31037.413541
12.0,6,31056.585611
12.0,7,31072.36016
13.0,6,31088.682064
8.0,10,31105.387248
15.0,4,31122.276806
11.0,7,31141.736955
0.0,15,31158.491074
6.0,13,31193.799629
2.5,15,31222.165521
10.0,8,31241.610985
15.0,4,31258.376148
15.0,3,31271.611796
11.0,8,31297.570039
11.0,8,31314.338665
14.0,5,31331.135491
15.0,4,31347.908951
9.0,10,31367.216518
1.5,15,31382.887178
7.0,12,31417.697163
2.5,15,31446.44905
4.0,15,31468.359609
11.0,7,31491.163462
15.0,4,31507.932795
11.0,8,31524.055771
15.0,4,31540.942608
14.0,5,31557.660352
1.5,15,31586.189521
10.0,8,31602.596488
10.0,8,31628.423416
-3.0,15,31666.17714
15.0,4,31681.993091
12.0,7,31698.87558
10.0,9,31715.059938
13.0,6,31731.358321
13.0,6,31748.169129
13.0,5,31761.722533
13.0,6,31778.163129
11.0,8,31801.361982
13.0,5,31817.432115
13.0,6,31834.392833
10.0,9,31850.977545
2.5,15,31886.460826
9.0,10,31902.335704
12.0,6,31915.931222
13.0,6,31932.255502
14.0,5,31949.014886
1.5,15,31974.894754
11.0,8,32000.996006
12.0,7,32023.73487
14.0,4,32037.15499
15.0,4,32053.420994
-1.5,15,32091.542
11.0,8,32120.103486
9.0,10,32139.290329
13.0,6,32155.705695
13.0,5,32172.286028
8.0,11,32198.171384
10.0,9,32220.939888
14.0,5,32237.611259
14.0,5,32254.465907
13.0,5,32273.703039
13.0,6,32290.056825
6.0,13,32331.048156
0.0,15,32356.639134
11.0,8,32379.08899
-1.5,15,32423.890608
2.5,15,32455.668761
0.0,15,32471.981187
13.0,6,32494.614484
14.0,4,32510.628568
13.0,6,32526.943138
15.0,3,32540.555863
1.5,15,32574.601676
7.0,12,32609.684906
14.0,5,32626.360994
2.5,15,32658.424277
15.0,4,32673.936614
14.0,5,32690.882535
5.0,14,32713.93948
14.0,5,32729.896648
14.0,5,32746.336405
12.0,6,32763.254495
5.0,13,32798.614909
5.0,14,32824.588181
13.0,6,32840.652865
14.0,4,32853.71725
15.0,4,32869.977338
12.0,7,32886.601002
15.0,3,32899.981338
14.0,5,32916.483035
11.0,8,32939.517246
10.0,8,32965.696826
15.0,3,32978.920357
2.5,15,33013.591228
9.0,8,33035.752234
6.0,13,33076.707056
5.0,14,33099.850766
15.0,3,33113.4149
12.0,7,33129.043008
14.0,4,33142.674608
13.0,4,33155.716366
9.0,9,33181.310047
2.5,15,33206.927058
12.0,7,33223.83191
14.0,5,33240.613028
5.0,14,33280.181072
11.0,7,33296.91708
5.0,14,33338.315582
13.0,6,33355.04812
9.0,10,33380.477185
9.0,10,33409.852161
12.0,7,33432.757059
11.0,8,33458.599865
14.0,5,33475.204484
13.0,6,33491.868787
14.0,5,33508.668025
9.0,10,33531.583464
10.0,8,33557.152342
5.0,13,33588.336901
11.0,8,33610.815986
12.0,7,33627.525145
12.0,5,33640.992799
12.0,7,33657.365146
14.0,5,33674.132064
14.0,5,33691.008946
9.0,10,33716.275369
-5.5,15,33757.420866
14.0,4,33773.018385
12.0,7,33789.958785
14.0,4,33806.604548
7.0,12,33835.538507
8.0,10,33862.328499
14.0,5,33878.94717
14.0,4,33895.998909
13.0,6,33916.185696
12.0,7,33939.5441
1.5,15,33977.911843
1.5,15,34007.709002
5.0,14,34046.006531
6.0,13,34068.630296
8.0,10,34097.383095
11.0,8,34113.415704
14.0,5,34130.342235
13.0,6,34147.103919
14.0,5,34163.797284
12.0,7,34180.724996
13.0,6,34197.34264
14.0,5,34213.327569
11.0,6,34229.680622
14.0,5,34246.057213
2.5,15,34271.26476
12.0,7,34288.072541
10.0,9,34304.185007
11.0,8,34329.181153
10.0,9,34361.338912
-4.5,15,34393.161275
15.0,3,34406.568873
15.0,3,34419.92101
9.0,10,34445.432738
1.5,15,34462.051965
11.0,7,34475.740129
6.0,13,34506.904597
14.0,5,34523.930786
15.0,2,34533.85772
10.0,9,34559.349415
12.0,7,34575.998769
12.0,5,34589.391602
14.0,5,34605.217158
10.0,9,34631.296673
1.5,15,34650.741348
12.0,7,34670.393846
15.0,4,34686.950982
15.0,3,34700.435884
12.0,7,34719.193043
5.0,14,34766.450667
15.0,4,34782.643739
13.0,5,34799.533652
14.0,5,34816.155471
15.0,2,34826.074371
14.0,5,34842.443368
12.0,8,34868.252775
-2.5,15,34909.11983
11.0,8,34934.489774
14.0,5,34950.621522
14.0,5,34967.505478
12.0,6,34980.936048
14.0,5,34996.495274
14.0,4,35010.101137
15.0,4,35026.492082
15.0,4,35042.543913
13.0,5,35056.169111
1.5,15,35096.111352
8.0,10,35122.248637
14.0,5,35138.405038
12.0,6,35154.608757
10.0,9,35180.827637
-8.0,15,35212.90663
12.0,7,35225.833471
15.0,4,35242.491913
15.0,4,35259.18936
13.0,6,35275.892794
13.0,6,35292.722714
14.0,5,35309.466747
6.0,13,35332.340565
6.0,13,35367.861162
8.0,10,35384.153776
13.0,6,35399.881152
13.0,4,35413.399865
10.0,9,35442.171058
8.0,10,35467.609943
14.0,5,35484.622907
8.0,10,35510.394914
15.0,4,35527.047621
11.0,8,35549.953954
15.0,4,35565.92956
14.0,5,35582.701587
-1.5,15,35614.541244
14.0,4,35628.177127
14.0,5,35644.440522
4.0,15,35675.770714
11.0,8,35692.668681
6.0,12,35726.7246
13.0,6,35742.948154
10.0,8,35758.982242
0.0,15,35775.211336
11.0,8,35792.141078
14.0,5,35808.744132
13.0,6,35824.762326
11.0,7,35847.293006
15.0,4,35863.593886
12.0,7,35880.117881
12.0,6,35899.967665
13.0,6,35916.574478
13.0,5,35933.156508
6.0,12,35955.980963
13.0,6,35972.539432
14.0,4,35988.643835
15.0,4,36005.527302
