#{"t_start": 1646734026.1803424, "env_id": null}
r,l,t
1.5,15,22300.927936
15.0,3,22314.622202
2.5,15,22334.142142
9.0,10,22369.66044
-4.5,15,22382.879995
15.0,4,22399.636512
15.0,3,22413.215041
13.0,5,22426.352686
15.0,3,22439.455832
15.0,4,22455.816233
11.0,7,22482.068959
15.0,4,22498.950673
14.0,4,22515.782717
12.0,7,22541.894014
15.0,3,22555.333359
15.0,3,22568.433691
-2.5,15,22578.444195
14.0,5,22595.567929
12.0,7,22612.443212
15.0,4,22629.175549
14.0,4,22642.727203
14.0,4,22659.228539
14.0,5,22676.046132
15.0,3,22689.760678
14.0,5,22706.28557
15.0,3,22719.85522
12.0,7,22736.324792
1.5,15,22752.634634
5.0,14,22769.71068
14.0,5,22786.550773
15.0,4,22803.343454
7.0,12,22820.236732
10.0,9,22845.651888
15.0,4,22862.682714
14.0,5,22879.526343
15.0,4,22896.219548
14.0,5,22913.007551
12.0,7,22930.017057
12.0,7,22956.134162
15.0,4,22972.988723
14.0,4,22989.790083
15.0,4,23006.491105
14.0,5,23023.21836
11.0,7,23036.781808
15.0,3,23049.858002
14.0,5,23066.293944
-2.5,15,23076.685714
14.0,4,23090.43984
13.0,6,23107.083944
15.0,4,23124.050915
15.0,4,23140.966766
14.0,5,23157.746704
5.0,13,23202.586456
-1.5,15,23218.876449
13.0,5,23235.903641
14.0,5,23252.69363
14.0,5,23268.646085
15.0,4,23285.602079
2.5,15,23324.058668
14.0,4,23341.05024
15.0,3,23355.578974
15.0,3,23369.213556
15.0,3,23382.065146
14.0,4,23395.56504
14.0,4,23412.144358
9.0,10,23447.531891
9.0,9,23461.114171
15.0,4,23477.45928
7.0,12,23496.763988
11.0,7,23512.562667
15.0,4,23529.639617
1.5,15,23549.531399
14.0,4,23566.613803
14.0,5,23583.421543
14.0,5,23600.272028
15.0,4,23617.004721
15.0,4,23633.751622
14.0,4,23650.546538
15.0,4,23667.312148
10.0,9,23693.383393
2.5,15,23713.199991
15.0,4,23730.324692
15.0,4,23747.271964
15.0,3,23760.847432
7.0,12,23777.32666
15.0,4,23794.096393
2.5,15,23819.566487
15.0,4,23836.464541
15.0,3,23849.95138
1.5,15,23887.892931
15.0,4,23904.552847
15.0,4,23921.366779
6.0,12,23956.62047
11.0,8,23982.969862
15.0,4,23999.721215
14.0,4,24016.467415
11.0,7,24042.473688
14.0,4,24055.952392
14.0,5,24072.283573
-1.0,15,24088.457441
15.0,4,24105.571094
12.0,6,24122.422301
15.0,3,24135.928478
15.0,3,24149.011343
0.5,15,24168.377318
15.0,4,24185.377556
12.0,6,24202.263454
14.0,4,24219.170099
15.0,4,24236.057258
14.0,5,24252.843143
2.5,15,24281.840526
14.0,5,24298.944404
10.0,8,24325.019734
13.0,5,24341.771889
15.0,4,24358.645528
15.0,4,24375.372432
12.0,6,24392.386013
12.0,7,24418.546947
15.0,3,24432.023223
13.0,6,24448.449022
14.0,5,24465.216355
12.0,7,24482.055674
15.0,4,24498.859396
15.0,4,24515.672647
14.0,4,24528.936096
5.0,14,24545.906898
14.0,5,24562.728631
9.0,10,24588.950707
14.0,5,24605.849079
15.0,4,24622.756466
14.0,4,24639.65195
15.0,4,24656.282813
15.0,4,24673.080925
14.0,4,24689.857847
15.0,4,24706.582481
15.0,3,24720.115813
15.0,3,24733.284235
15.0,3,24746.509188
8.0,10,24780.773163
15.0,4,24797.874005
9.0,10,24833.035497
14.0,5,24849.813804
13.0,5,24863.247261
11.0,8,24879.636413
14.0,5,24896.371125
14.0,5,24913.210831
-4.0,15,24961.076664
15.0,4,24977.267385
12.0,7,25003.314897
15.0,4,25020.101137
14.0,5,25036.88688
14.0,5,25053.718788
14.0,5,25070.519622
15.0,4,25087.391374
13.0,5,25104.322415
14.0,4,25121.018352
-2.5,15,25134.084774
11.0,8,25159.710747
15.0,3,25173.535069
15.0,4,25189.259072
15.0,4,25206.315107
14.0,5,25223.117506
1.5,15,25252.150439
14.0,5,25269.302477
12.0,7,25295.285763
15.0,4,25312.022214
-5.0,15,25337.651505
15.0,4,25354.696039
14.0,5,25371.421357
10.0,8,25384.899776
13.0,5,25401.266231
15.0,4,25418.136104
13.0,5,25434.952732
11.0,7,25461.100105
15.0,4,25477.964613
15.0,3,25491.536014
13.0,6,25507.944329
15.0,4,25524.686773
13.0,6,25541.437064
8.0,11,25576.701718
-5.5,15,25623.766623
11.0,7,25639.575433
15.0,4,25656.707704
12.0,7,25673.577749
11.0,8,25699.788688
14.0,4,25716.509858
15.0,3,25730.027585
14.0,5,25746.501555
15.0,3,25760.004405
15.0,4,25776.297693
14.0,4,25789.713524
1.5,15,25809.122475
14.0,5,25826.163479
15.0,4,25842.887461
15.0,4,25859.83129
10.0,8,25876.61106
14.0,5,25893.34938
15.0,4,25910.195325
2.5,15,25929.987212
15.0,4,25947.080403
14.0,4,25960.603765
15.0,4,25977.084258
1.5,15,25993.335121
11.0,7,26010.30302
15.0,4,26027.093692
14.0,5,26043.881448
14.0,5,26060.732648
15.0,4,26077.508316
15.0,3,26091.019898
0.5,15,26116.039661
15.0,4,26133.130577
13.0,6,26149.954445
15.0,2,26159.949047
15.0,4,26176.329177
14.0,4,26193.043055
12.0,7,26219.126456
15.0,4,26235.905075
1.5,15,26256.460961
15.0,4,26273.888241
13.0,5,26287.440543
2.5,15,26306.806875
10.0,9,26333.145269
13.0,6,26349.865327
15.0,4,26366.629075
15.0,4,26384.737964
15.0,4,26401.590002
11.0,8,26427.716507
11.0,8,26453.879903
14.0,4,26467.364375
12.0,7,26493.181892
15.0,4,26509.832005
12.0,6,26525.887695
-4.0,15,26567.82854
13.0,6,26584.711446
15.0,3,26598.151132
15.0,4,26614.540684
15.0,4,26631.494396
15.0,4,26648.311741
10.0,9,26674.458436
15.0,4,26691.272733
15.0,4,26707.450819
13.0,5,26721.168443
12.0,7,26746.86661
15.0,3,26760.388669
15.0,4,26776.804398
14.0,5,26793.620353
5.0,14,26837.500659
8.0,10,26854.516742
14.0,5,26871.279927
15.0,3,26884.564493
11.0,8,26910.644037
15.0,4,26927.478033
15.0,4,26944.266302
14.0,4,26957.538109
15.0,3,26971.015516
14.0,5,26987.428275
8.0,10,27022.883466
15.0,3,27036.39109
15.0,4,27052.829297
14.0,5,27069.647366
10.0,9,27086.495004
15.0,4,27103.244675
1.5,15,27141.677712
15.0,2,27151.793992
11.0,8,27177.55835
15.0,3,27191.022658
6.0,13,27234.812437
15.0,4,27252.073464
15.0,4,27268.808411
15.0,4,27285.601752
11.0,8,27311.617997
0.0,15,27337.142431
15.0,4,27354.14769
15.0,3,27367.714256
14.0,5,27384.08471
15.0,3,27397.568548
13.0,5,27413.405349
15.0,4,27430.475222
15.0,4,27447.457757
14.0,4,27464.233582
14.0,5,27480.936388
15.0,4,27497.22247
15.0,4,27514.140702
14.0,4,27530.999492
15.0,4,27547.906598
15.0,4,27564.858404
15.0,4,27581.739953
15.0,4,27598.534987
9.0,10,27624.166814
15.0,4,27641.408695
14.0,5,27658.122549
15.0,4,27674.95894
15.0,4,27691.720442
15.0,3,27705.267093
15.0,4,27721.772304
12.0,6,27735.218355
14.0,5,27751.607029
15.0,4,27768.516449
15.0,4,27785.514421
14.0,4,27801.748557
14.0,5,27818.821037
12.0,7,27844.901209
15.0,4,27861.706769
15.0,4,27878.443485
13.0,5,27895.253691
15.0,3,27908.736729
15.0,4,27925.179861
15.0,4,27942.008512
14.0,5,27958.821375
15.0,4,27975.818751
8.0,11,28014.008742
15.0,4,28030.795786
15.0,4,28047.509904
15.0,4,28064.44398
1.5,15,28081.226548
15.0,4,28098.308813
14.0,4,28115.136675
15.0,3,28128.607202
15.0,4,28144.83497
15.0,3,28158.36867
15.0,4,28174.811904
14.0,4,28191.640139
15.0,4,28208.483542
14.0,5,28224.732522
2.5,15,28244.658279
14.0,4,28261.818153
5.0,14,28278.602541
15.0,4,28295.498215
15.0,3,28308.957909
15.0,4,28325.368505
15.0,3,28338.694309
12.0,7,28355.67669
10.0,8,28381.258479
12.0,7,28407.593917
15.0,3,28421.113908
14.0,5,28437.539089
0.0,15,28450.669454
14.0,5,28467.69401
14.0,5,28484.371131
14.0,5,28501.185889
12.0,7,28527.457626
13.0,5,28540.959762
14.0,5,28557.388383
15.0,4,28574.274847
1.5,15,28587.903492
9.0,11,28622.988658
14.0,5,28639.891319
15.0,4,28656.69535
15.0,4,28673.478724
12.0,6,28689.588009
15.0,4,28706.530845
15.0,4,28723.334349
15.0,4,28740.191906
14.0,4,28757.065643
15.0,3,28770.548794
11.0,8,28786.983611
14.0,5,28803.655935
15.0,4,28820.463927
15.0,4,28837.116267
15.0,3,28850.645306
13.0,5,28867.117032
2.5,15,28896.279013
14.0,5,28913.320599
15.0,4,28930.018152
14.0,4,28946.793248
15.0,4,28963.488136
15.0,4,28980.231691
12.0,7,29003.41308
14.0,5,29020.111903
15.0,4,29036.945917
5.0,14,29053.905761
10.0,8,29079.928634
15.0,3,29093.385553
13.0,6,29109.890235
15.0,3,29123.369049
8.0,11,29158.397316
15.0,4,29175.263056
15.0,4,29192.083287
-3.0,15,29233.826013
15.0,4,29250.205516
15.0,4,29267.1406
12.0,7,29293.19404
14.0,5,29310.006784
14.0,4,29326.85978
0.5,15,29340.340416
15.0,4,29356.82357
15.0,4,29373.680518
9.0,9,29406.492588
12.0,7,29423.540642
15.0,4,29440.705947
13.0,6,29457.646969
15.0,4,29474.545199
15.0,4,29491.330072
7.0,12,29529.521051
14.0,4,29546.514853
15.0,3,29560.018685
14.0,4,29576.535519
15.0,4,29593.212584
6.0,13,29610.022856
15.0,4,29626.899524
13.0,5,29643.069858
14.0,5,29660.105743
1.5,15,29679.844903
14.0,5,29697.953638
15.0,3,29711.406104
15.0,4,29727.835493
15.0,4,29744.802442
15.0,4,29761.902863
15.0,4,29778.646821
15.0,4,29795.447847
14.0,5,29811.680457
8.0,10,29828.594283
15.0,4,29845.443229
12.0,6,29859.018568
15.0,4,29875.36684
12.0,7,29901.363636
15.0,4,29918.145335
14.0,4,29934.924537
12.0,7,29951.643396
7.0,12,29989.548247
14.0,5,30006.558078
13.0,5,30023.254722
15.0,3,30036.388443
12.0,6,30049.832636
14.0,5,30066.20881
14.0,5,30082.972039
15.0,4,30099.816125
15.0,4,30116.615744
14.0,4,30132.739917
15.0,4,30149.876231
10.0,8,30163.493691
14.0,4,30179.802687
13.0,5,30196.684701
14.0,5,30213.327176
9.0,10,30239.265412
14.0,5,30256.091927
15.0,4,30272.860689
13.0,6,30289.763892
9.0,8,30318.419406
12.0,6,30331.501235
12.0,6,30347.304035
15.0,4,30364.319906
15.0,3,30377.778517
15.0,4,30394.027364
14.0,5,30410.936206
14.0,5,30427.595467
12.0,7,30453.700652
9.0,10,30470.462254
14.0,5,30487.216872
6.0,11,30522.004344
15.0,4,30538.44435
14.0,5,30555.060286
15.0,4,30571.817535
14.0,5,30588.603542
14.0,5,30605.351276
15.0,3,30618.781281
15.0,3,30631.77119
15.0,4,30648.136483
13.0,5,30664.995014
15.0,3,30678.289718
15.0,4,30695.075942
14.0,4,30708.36821
15.0,3,30721.882978
14.0,5,30738.316576
14.0,4,30751.839247
11.0,8,30768.185923
10.0,9,30794.22323
14.0,5,30810.832072
-2.5,15,30821.160532
15.0,4,30838.216715
7.0,11,30863.834835
13.0,5,30876.883435
11.0,7,30902.400329
15.0,4,30919.213065
15.0,2,30929.254309
14.0,4,30945.787342
15.0,4,30962.46945
14.0,5,30979.404721
14.0,5,30996.377218
15.0,4,31013.15546
15.0,4,31030.04546
12.0,7,31046.773826
15.0,3,31060.241625
15.0,4,31077.083777
15.0,4,31093.804394
14.0,5,31110.515339
14.0,5,31127.385151
14.0,5,31144.338959
12.0,7,31161.016035
15.0,4,31177.687136
1.5,15,31197.410414
2.5,15,31217.224864
14.0,5,31233.569788
12.0,7,31259.769284
14.0,4,31276.473969
6.0,12,31295.779557
14.0,5,31312.130158
14.0,4,31325.722791
12.0,7,31351.46657
5.0,14,31395.258589
14.0,4,31412.23216
15.0,4,31428.872691
14.0,5,31445.562931
14.0,3,31459.054194
14.0,3,31472.177925
15.0,3,31485.323988
12.0,7,31510.530052
8.0,10,31527.478356
15.0,4,31544.321807
15.0,4,31561.163391
13.0,5,31577.203081
9.0,10,31594.158043
15.0,4,31610.12762
15.0,4,31627.216095
15.0,4,31644.009975
10.0,8,31669.357509
15.0,4,31686.316575
15.0,4,31703.058613
8.0,11,31737.795767
13.0,5,31754.722338
14.0,5,31771.391576
12.0,6,31793.898966
2.5,15,31826.338969
15.0,4,31843.245512
15.0,4,31859.942344
15.0,4,31876.612452
5.0,13,31890.118133
14.0,5,31906.500319
15.0,4,31923.285414
15.0,3,31936.698091
14.0,5,31953.062703
15.0,4,31969.876285
15.0,4,31986.602502
-2.5,15,31996.846617
11.0,8,32013.795059
4.0,15,32051.476533
15.0,4,32067.840032
12.0,7,32093.713607
15.0,4,32110.436657
13.0,5,32127.234136
15.0,4,32143.907392
15.0,4,32160.641999
13.0,6,32177.438537
14.0,5,32197.208908
2.5,15,32216.931303
15.0,4,32233.763772
15.0,4,32250.521757
12.0,6,32263.964135
14.0,5,32280.285216
15.0,4,32296.984298
13.0,6,32313.789687
15.0,4,32330.584378
15.0,4,32347.346088
15.0,4,32363.947832
15.0,4,32380.660155
12.0,7,32406.62578
15.0,4,32423.384422
14.0,4,32440.027951
13.0,6,32456.938864
15.0,4,32473.604615
15.0,4,32490.340415
2.5,15,32509.984315
15.0,4,32526.900463
14.0,5,32543.580389
15.0,4,32560.327137
15.0,4,32577.018364
15.0,4,32593.247484
14.0,5,32609.630444
14.0,4,32626.430302
8.0,11,32651.912355
14.0,4,32665.617669
14.0,4,32681.919657
1.5,15,32701.635536
15.0,3,32714.965012
15.0,3,32728.266458
15.0,4,32744.608503
15.0,4,32761.309841
15.0,4,32778.072177
14.0,4,32794.828451
-1.5,15,32826.464051
10.0,9,32843.229409
15.0,3,32856.463908
15.0,4,32873.077276
15.0,3,32887.727485
14.0,4,32900.837993
15.0,4,32917.225552
-5.5,15,32960.966699
15.0,4,32977.227248
13.0,5,32994.015834
2.5,15,33022.997288
14.0,5,33039.850234
14.0,4,33056.579635
2.5,15,33085.443361
10.0,9,33102.436153
15.0,3,33115.859463
15.0,4,33132.123229
15.0,4,33148.863898
12.0,6,33164.971339
14.0,4,33181.852608
15.0,4,33198.652312
14.0,4,33215.444721
15.0,4,33232.260664
14.0,4,33245.656209
11.0,8,33271.322345
14.0,5,33287.42356
15.0,3,33301.041964
13.0,6,33316.741554
15.0,3,33330.445945
14.0,5,33346.880089
15.0,3,33360.291236
13.0,6,33376.537465
15.0,3,33390.010376
15.0,4,33406.338669
13.0,6,33422.944158
5.0,13,33457.46753
15.0,4,33474.357314
15.0,3,33487.823599
11.0,8,33504.120181
15.0,4,33520.81487
10.0,9,33546.79002
13.0,7,33572.655788
14.0,5,33589.442559
14.0,5,33606.274601
15.0,4,33622.933828
15.0,4,33639.661011
15.0,4,33656.481701
15.0,4,33673.197405
14.0,4,33689.989107
14.0,4,33706.075174
15.0,4,33723.135657
14.0,4,33739.866814
14.0,4,33756.539443
15.0,4,33773.211911
7.0,12,33802.070968
2.5,15,33834.309717
15.0,4,33850.715867
1.5,15,33891.562267
-3.0,15,33932.550655
14.0,5,33949.016367
14.0,3,33962.338256
13.0,6,33978.692126
12.0,7,34004.882759
14.0,4,34021.513006
14.0,5,34038.218432
15.0,4,34054.961105
14.0,5,34071.715667
15.0,4,34088.417593
14.0,5,34105.186355
14.0,4,34118.703341
15.0,4,34135.116906
15.0,4,34151.138289
15.0,4,34168.137499
15.0,4,34184.689179
14.0,5,34201.498092
12.0,7,34227.462013
11.0,7,34252.987547
14.0,5,34269.92961
2.5,15,34298.983327
13.0,6,34315.921561
15.0,4,34332.585392
15.0,4,34349.35014
15.0,4,34366.028368
15.0,4,34382.775555
15.0,4,34399.57496
8.0,10,34418.700535
15.0,4,34435.108299
11.0,8,34460.989849
14.0,5,34477.727252
13.0,5,34493.718387
-15,15,34523.060053
15.0,4,34539.099893
2.5,15,34561.83604
14.0,4,34575.069123
10.0,9,34605.699133
15.0,4,34622.646951
15.0,3,34636.047016
15.0,4,34652.484413
14.0,4,34665.921611
13.0,5,34682.262406
1.5,15,34705.062337
14.0,5,34721.436517
15.0,4,34738.122205
14.0,3,34751.45308
7.0,11,34767.057291
2.5,15,34799.477694
15.0,4,34815.955418
10.0,9,34848.00348
2.5,15,34877.158844
9.0,10,34909.685668
14.0,4,34923.155514
12.0,6,34936.224266
0.5,15,34948.906081
14.0,5,34965.856938
15.0,3,34979.332301
15.0,4,34995.634566
11.0,8,35018.031822
-2.0,15,35068.662376
15.0,4,35084.986444
12.0,7,35110.866409
14.0,4,35127.583586
10.0,8,35153.492524
15.0,3,35166.896868
15.0,3,35179.990442
15.0,4,35196.424641
2.5,15,35231.674764
14.0,3,35245.042552
12.0,5,35258.100502
15.0,4,35274.536729
9.0,9,35287.996822
15.0,4,35304.392712
14.0,4,35317.831363
15.0,4,35334.212298
15.0,4,35350.92237
14.0,4,35367.668076
15.0,4,35384.356564
14.0,5,35401.216647
15.0,3,35414.731205
12.0,6,35430.995257
15.0,3,35444.538916
15.0,3,35457.439822
15.0,3,35470.916015
15.0,4,35487.184581
15.0,4,35503.969516
14.0,4,35520.656575
14.0,4,35533.842884
15.0,3,35547.264684
10.0,8,35572.789013
13.0,5,35589.638934
15.0,4,35606.47849
15.0,3,35619.872567
14.0,5,35636.325195
15.0,4,35653.115602
15.0,3,35666.596355
12.0,7,35692.032319
14.0,5,35708.632334
14.0,5,35725.396977
13.0,6,35742.110084
-1.5,15,35792.20568
15.0,3,35805.543565
10.0,8,35818.562775
13.0,6,35834.875436
11.0,8,35860.936264
3.0,15,35895.719638
14.0,4,35912.668057
15.0,4,35929.364718
15.0,4,35946.134186
14.0,4,35962.31598
15.0,4,35979.237248
15.0,4,35995.956579
14.0,4,36009.406555
-5.5,15,36056.678755
15.0,4,36072.906093
14.0,5,36089.682093
9.0,9,36115.704667
-1.0,15,36127.308488
14.0,4,36140.865034
15.0,4,36157.209866
13.0,4,36170.646205
15.0,3,36183.648284
14.0,4,36200.019443
14.0,4,36216.927753
2.5,15,36236.49864
12.0,7,36261.95296
14.0,4,36275.334035
15.0,4,36291.988784
15.0,4,36308.779873
15.0,4,36325.528993
14.0,5,36342.399182
15.0,4,36359.195961
13.0,6,36375.902399
13.0,5,36392.607574
12.0,7,36418.547
15.0,4,36435.338824
15.0,4,36452.167395
15.0,4,36468.988439
7.0,12,36485.800612
12.0,7,36502.470036
7.0,12,36519.237668
11.0,8,36545.329474
14.0,4,36562.073001
14.0,4,36575.480433
14.0,5,36591.932678
15.0,4,36608.703898
15.0,4,36625.317609
14.0,5,36641.922587
15.0,4,36658.735684
5.0,14,36692.89241
14.0,4,36705.898499
9.0,10,36740.587254
15.0,4,36757.242312
15.0,4,36774.088433
10.0,9,36799.955061
15.0,3,36813.347608
12.0,7,36838.966196
15.0,4,36855.748635
13.0,6,36872.23526
-8.0,15,36906.99765
14.0,4,36919.904967
9.0,9,36944.800157
14.0,4,36961.812245
15.0,3,36975.574499
14.0,4,36991.888594
15.0,4,37008.609278
15.0,3,37022.163979
12.0,6,37035.307264
11.0,7,37060.899333
15.0,4,37077.666227
14.0,5,37094.386471
14.0,5,37111.175659
14.0,4,37127.885611
1.5,15,37150.645838
15.0,4,37166.963777
15.0,4,37183.570894
15.0,4,37200.365453
14.0,5,37217.138202
15.0,4,37233.966825
11.0,8,37259.915982
15.0,4,37276.619541
15.0,4,37293.26357
14.0,4,37309.930148
14.0,4,37323.323506
1.5,15,37342.682235
15.0,4,37359.52737
15.0,4,37376.213884
15.0,4,37392.921536
9.0,10,37428.224688
14.0,5,37444.922519
2.5,15,37464.502793
15.0,4,37481.580648
12.0,7,37507.426346
15.0,4,37524.144479
15.0,3,37537.680712
12.0,7,37563.162065
15.0,4,37579.946981
15.0,4,37596.609251
14.0,5,37613.376565
15.0,4,37630.069994
-3.0,15,37674.489423
14.0,4,37690.688488
15.0,4,37707.337641
15.0,4,37724.144366
15.0,4,37740.760743
14.0,4,37757.492624
12.0,7,37783.591019
15.0,4,37800.395577
14.0,5,37817.191958
14.0,4,37833.875545
14.0,5,37850.603553
13.0,5,37864.148338
15.0,4,37880.400488
15.0,4,37897.095415
15.0,4,37913.752728
15.0,4,37929.72508
15.0,4,37946.633174
13.0,6,37963.307146
14.0,5,37979.871238
15.0,4,37996.64914
15.0,4,38012.746629
14.0,5,38029.775693
15.0,4,38046.422652
14.0,4,38063.249943
14.0,5,38080.024792
15.0,4,38096.784679
15.0,3,38110.194736
14.0,4,38126.556272
15.0,3,38139.891067
15.0,4,38156.147344
15.0,4,38172.853953
14.0,5,38189.648264
14.0,5,38206.516648
15.0,4,38223.351772
15.0,4,38239.4001
15.0,4,38256.2994
12.0,7,38282.321913
14.0,4,38299.066121
15.0,4,38315.812685
13.0,5,38329.351877
2.5,15,38367.373039
15.0,4,38384.258552
15.0,4,38400.93302
15.0,3,38414.443742
15.0,4,38430.758037
12.0,7,38447.562636
12.0,7,38464.176419
15.0,4,38481.00189
15.0,4,38497.777919
13.0,5,38511.381683
14.0,4,38527.611635
11.0,7,38541.099393
15.0,4,38557.412677
12.0,7,38574.26213
15.0,4,38590.910859
15.0,4,38607.740257
15.0,4,38624.474856
11.0,8,38650.270197
15.0,4,38666.927882
11.0,8,38692.254988
1.5,15,38712.224348
15.0,4,38729.165843
15.0,4,38745.953876
13.0,6,38762.636657
14.0,4,38779.337018
15.0,3,38792.926373
15.0,3,38805.732117
15.0,3,38819.104316
15.0,3,38832.138037
-4.5,15,38870.053883
15.0,4,38886.364306
9.0,10,38911.81758
2.5,15,38940.936007
14.0,4,38957.819234
14.0,4,38971.254953
15.0,4,38987.59186
15.0,4,39003.618797
15.0,4,39020.490842
15.0,4,39037.273556
14.0,4,39054.018565
15.0,3,39067.509741
14.0,5,39083.879505
13.0,5,39100.625687
14.0,5,39117.429294
15.0,4,39134.059077
15.0,4,39150.973281
5.0,13,39164.399931
15.0,4,39180.870173
14.0,4,39197.53614
14.0,4,39214.334068
14.0,5,39231.003226
15.0,4,39247.776819
15.0,4,39264.539505
15.0,4,39280.509932
12.0,7,39296.796026
12.0,7,39313.776021
1.5,15,39339.680167
15.0,4,39356.469954
15.0,4,39373.28942
15.0,4,39389.930471
15.0,4,39406.782401
15.0,3,39420.102771
10.0,9,39436.507981
11.0,7,39453.859093
15.0,4,39470.839206
15.0,3,39484.3512
13.0,5,39500.682835
15.0,4,39517.538818
15.0,4,39534.108668
15.0,4,39550.802781
14.0,4,39567.568987
15.0,2,39577.574584
15.0,4,39593.872075
15.0,4,39610.731066
15.0,4,39627.389808
15.0,4,39644.139337
15.0,3,39657.500435
15.0,3,39670.44896
15.0,4,39687.168687
15.0,4,39703.827893
14.0,5,39720.623765
12.0,7,39746.62295
12.0,7,39763.454097
14.0,4,39780.153929
15.0,4,39796.91886
14.0,5,39813.509051
15.0,4,39830.274024
15.0,4,39847.079368
15.0,3,39860.503943
13.0,6,39876.851937
14.0,4,39893.543288
13.0,5,39910.226504
15.0,4,39926.999927
14.0,4,39943.773374
14.0,4,39960.615253
15.0,4,39977.347581
14.0,4,39993.987253
15.0,4,40010.750094
14.0,5,40027.458361
14.0,4,40043.404019
15.0,4,40060.289367
15.0,4,40077.051111
15.0,4,40093.724258
9.0,10,40128.829903
12.0,7,40154.773334
15.0,4,40171.627097
15.0,4,40188.343156
15.0,3,40201.780326
15.0,4,40218.061761
14.0,5,40234.180826
15.0,4,40251.224435
15.0,4,40267.952164
-1.0,15,40278.184002
15.0,4,40295.150223
14.0,4,40311.906671
12.0,7,40337.273639
15.0,4,40354.234185
6.0,13,40371.156348
15.0,4,40387.841712
15.0,4,40404.549513
15.0,4,40421.336154
15.0,4,40437.402822
10.0,9,40454.380004
15.0,4,40470.996511
15.0,4,40487.670721
12.0,7,40513.49628
14.0,4,40529.644123
15.0,4,40546.609823
13.0,5,40563.284026
15.0,4,40579.994297
14.0,4,40596.769111
13.0,5,40613.38679
15.0,4,40630.151984
15.0,4,40646.828188
15.0,4,40663.601313
15.0,4,40680.307449
14.0,5,40697.046504
15.0,4,40713.675686
15.0,4,40730.482668
14.0,4,40746.555817
11.0,8,40763.526395
15.0,4,40780.184788
14.0,3,40793.634811
12.0,7,40819.18764
15.0,4,40835.870378
15.0,4,40852.578048
12.0,7,40878.472547
15.0,4,40895.223524
15.0,3,40908.472219
1.5,15,40925.096108
6.0,13,40942.173553
15.0,4,40958.921237
15.0,4,40975.644597
14.0,3,40989.097022
15.0,4,41005.306552
13.0,4,41018.694188
14.0,3,41031.660436
11.0,7,41047.37241
1.5,15,41076.384886
15.0,3,41090.095469
14.0,4,41106.555784
15.0,3,41119.951107
14.0,4,41132.774538
15.0,3,41146.182141
15.0,4,41162.664127
15.0,4,41179.434021
15.0,4,41196.259658
15.0,3,41209.846018
9.0,10,41244.763445
13.0,4,41258.228959
15.0,4,41274.545925
15.0,3,41288.02414
15.0,4,41304.306723
15.0,4,41321.137179
15.0,2,41331.172351
7.0,11,41344.228121
11.0,7,41369.794718
2.5,15,41398.742987
14.0,5,41415.688032
14.0,5,41432.488656
14.0,4,41449.202851
15.0,4,41465.961203
5.0,13,41501.038323
15.0,4,41517.784317
14.0,5,41534.475934
11.0,7,41560.516657
14.0,3,41574.03633
15.0,4,41590.364331
14.0,5,41607.142245
13.0,6,41623.992959
15.0,4,41640.722712
12.0,7,41666.734103
10.0,9,41692.150189
15.0,4,41709.20293
13.0,6,41725.973931
12.0,7,41751.989259
15.0,3,41765.411435
11.0,8,41793.969583
15.0,4,41810.619936
14.0,4,41827.391472
1.5,15,41843.545801
14.0,5,41860.370001
1.5,15,41883.253211
15.0,4,41899.591642
15.0,4,41916.361916
15.0,4,41933.086953
14.0,4,41949.891509
15.0,4,41966.584653
15.0,4,41983.30724
14.0,4,42000.028122
15.0,4,42016.772581
14.0,4,42033.616635
15.0,4,42050.299306
11.0,8,42067.055323
15.0,4,42083.762116
15.0,4,42100.359304
13.0,7,42125.575957
14.0,4,42139.23093
13.0,5,42155.637302
15.0,4,42172.366061
15.0,3,42185.948232
13.0,5,42202.389818
13.0,6,42219.108477
7.0,12,42244.610537
1.5,15,42270.661488
15.0,3,42283.476973
15.0,4,42299.893798
15.0,4,42316.612948
15.0,4,42333.346663
13.0,5,42346.859409
11.0,7,42372.353107
15.0,4,42389.111845
14.0,4,42405.861823
15.0,4,42422.507573
15.0,3,42435.997505
13.0,6,42452.364394
13.0,6,42469.183779
11.0,7,42491.730986
15.0,4,42508.53624
14.0,4,42525.187037
14.0,5,42541.870775
14.0,4,42555.100372
14.0,5,42571.778161
11.0,8,42597.835529
14.0,5,42614.605492
10.0,8,42640.6404
13.0,5,42654.077605
14.0,4,42670.534463
15.0,3,42683.980924
12.0,7,42700.299449
15.0,2,42710.217869
15.0,4,42726.572687
14.0,4,42743.230475
15.0,4,42759.994873
9.0,10,42794.963651
13.0,5,42811.766352
15.0,4,42828.532691
15.0,4,42845.26733
14.0,5,42861.976034
15.0,4,42878.71271
14.0,4,42895.453655
15.0,4,42912.174849
15.0,4,42928.909956
15.0,4,42947.028518
14.0,4,42963.750578
15.0,4,42980.444509
15.0,4,42997.17869
15.0,4,43013.935246
11.0,8,43039.925498
14.0,4,43053.029558
15.0,3,43066.447067
15.0,3,43079.615455
15.0,4,43095.928653
15.0,4,43112.725811
15.0,4,43129.440503
13.0,5,43146.286302
15.0,4,43163.141862
15.0,4,43179.832673
15.0,4,43196.762743
10.0,8,43210.276681
15.0,4,43226.590484
12.0,7,43242.682599
15.0,4,43259.710195
15.0,4,43276.451049
15.0,3,43289.914569
